"Date","Price","Open","High","Low","Vol.","Change %"
"03/09/2015","8,756.75","8,891.15","8,891.30","8,740.45","160.33B","-2.03%"
"03/05/2015","8,937.75","8,929.40","8,957.55","8,849.35","165.08B","0.17%"
"03/04/2015","8,922.65","9,109.15","9,119.20","8,893.95","256.06B","-0.82%"
"03/03/2015","8,996.25","8,962.85","9,008.40","8,925.55","183.25B","0.44%"
"03/02/2015","8,956.75","8,953.85","8,972.35","8,885.45","224.77B","0.62%"
"02/28/2015","8,901.85","8,913.05","8,941.10","8,751.35","246.45B","0.65%"
"02/27/2015","8,844.60","8,729.50","8,856.95","8,717.45","257.23B","1.85%"
"02/26/2015","8,683.85","8,779.00","8,786.05","8,669.45","224.19B","-0.95%"
"02/25/2015","8,767.25","8,801.90","8,840.65","8,751.40","139.41B","0.06%"
"02/24/2015","8,762.10","8,772.90","8,800.50","8,726.75","154.37B","0.08%"
"02/23/2015","8,754.95","8,856.85","8,869.00","8,736.10","143.93B","-0.89%"
"02/20/2015","8,833.60","8,895.50","8,899.95","8,816.30","203.72B","-0.69%"
"02/19/2015","8,895.30","8,883.05","8,913.45","8,794.45","219.87B","0.30%"
"02/18/2015","8,869.10","8,811.55","8,894.30","8,808.90","152.15B","0.68%"
"02/16/2015","8,809.35","8,831.40","8,870.10","8,793.40","140.64B","0.04%"
"02/13/2015","8,805.50","8,741.50","8,822.10","8,729.65","228.81B","1.08%"
"02/12/2015","8,711.55","8,676.95","8,732.55","8,599.25","163.68B","0.98%"
"02/11/2015","8,627.40","8,603.30","8,651.95","8,593.65","166.56B","0.72%"
"02/10/2015","8,565.55","8,478.10","8,646.25","8,470.50","202.30B","0.46%"
"02/09/2015","8,526.35","8,584.40","8,605.55","8,516.35","151.33B","-1.56%"
"02/06/2015","8,661.05","8,696.85","8,726.20","8,645.55","176.55B","-0.58%"
"02/05/2015","8,711.70","8,733.10","8,838.45","8,683.65","179.01B","-0.14%"
"02/04/2015","8,723.70","8,789.15","8,792.85","8,704.40","201.25B","-0.38%"
"02/03/2015","8,756.55","8,823.15","8,837.30","8,726.65","208.67B","-0.46%"
"02/02/2015","8,797.40","8,802.50","8,840.80","8,751.10","216.56B","-0.13%"
"01/30/2015","8,808.90","8,996.60","8,996.60","8,775.10","275.59B","-1.60%"
"01/29/2015","8,952.35","8,901.50","8,966.65","8,861.25","264.25B","0.43%"
"01/28/2015","8,914.30","8,902.75","8,985.05","8,874.05","190.81B","0.04%"
"01/27/2015","8,910.50","8,871.35","8,925.05","8,825.45","192.01B","0.85%"
"01/23/2015","8,835.60","8,827.95","8,866.40","8,795.40","197.12B","0.85%"
"01/22/2015","8,761.40","8,745.85","8,774.15","8,727.00","180.91B","0.37%"
"01/21/2015","8,729.50","8,719.65","8,741.85","8,689.60","191.65B","0.39%"
"01/20/2015","8,695.60","8,575.10","8,707.90","8,574.50","158.71B","1.69%"
"01/19/2015","8,550.70","8,550.05","8,570.95","8,531.50","129.35B","0.43%"
"01/16/2015","8,513.80","8,504.05","8,530.75","8,452.25","181.37B","0.23%"
"01/15/2015","8,494.15","8,424.50","8,527.10","8,380.55","232.14B","2.62%"
"01/14/2015","8,277.55","8,307.25","8,326.45","8,236.65","150.62B","-0.26%"
"01/13/2015","8,299.40","8,346.15","8,356.65","8,267.90","129.56B","-0.28%"
"01/12/2015","8,323.00","8,291.35","8,332.60","8,245.60","103.15B","0.46%"
"01/09/2015","8,284.50","8,285.45","8,303.30","8,190.80","152.61B","0.61%"
"01/08/2015","8,234.60","8,191.40","8,243.50","8,167.30","143.80B","1.64%"
"01/07/2015","8,102.10","8,118.65","8,151.20","8,065.45","164.07B","-0.31%"
"01/06/2015","8,127.35","8,325.30","8,327.85","8,111.35","172.80B","-3.00%"
"01/05/2015","8,378.40","8,407.95","8,445.60","8,363.90","118.16B","-0.20%"
"01/02/2015","8,395.45","8,288.70","8,410.60","8,288.70","101.89B","1.35%"
"01/01/2015","8,284.00","8,272.80","8,294.70","8,248.75","56.56B","0.02%"
"12/31/2014","8,282.70","8,243.90","8,291.00","8,243.75","84.53B","0.42%"
"12/30/2014","8,248.25","8,260.30","8,268.25","8,220.55","77.70B","0.02%"
"12/29/2014","8,246.30","8,214.70","8,279.15","8,214.70","82.09B","0.56%"
"12/26/2014","8,200.70","8,204.80","8,234.55","8,147.95","75.53B","0.33%"
"12/24/2014","8,174.10","8,272.05","8,286.40","8,155.25","221.91B","-1.12%"
"12/23/2014","8,267.00","8,324.60","8,364.75","8,252.85","132.19B","-0.68%"
"12/22/2014","8,324.00","8,255.00","8,330.95","8,228.20","139.16B","1.20%"
"12/19/2014","8,225.20","8,230.45","8,263.45","8,208.60","174.80B","0.81%"
"12/18/2014","8,159.30","8,138.90","8,174.30","8,084.90","162.11B","1.61%"
"12/17/2014","8,029.80","8,041.20","8,082.00","7,961.35","216.22B","-0.47%"
"12/16/2014","8,067.60","8,172.60","8,189.35","8,052.60","197.34B","-1.85%"
"12/15/2014","8,219.60","8,160.75","8,242.40","8,152.50","137.14B","-0.05%"
"12/12/2014","8,224.10","8,302.00","8,321.90","8,216.30","138.08B","-0.83%"
"12/11/2014","8,292.90","8,338.85","8,348.30","8,272.40","133.86B","-0.75%"
"12/10/2014","8,355.65","8,318.05","8,376.80","8,317.00","136.66B","0.18%"
"12/09/2014","8,340.70","8,439.30","8,444.50","8,330.50","146.27B","-1.16%"
"12/08/2014","8,438.25","8,538.65","8,546.35","8,432.25","163.82B","-1.17%"
"12/05/2014","8,538.30","8,584.25","8,588.35","8,523.90","143.35B","-0.30%"
"12/04/2014","8,564.40","8,582.40","8,626.95","8,526.40","143.48B","0.31%"
"12/03/2014","8,537.65","8,528.70","8,546.95","8,508.35","153.20B","0.15%"
"12/02/2014","8,524.70","8,535.45","8,560.20","8,504.65","137.39B","-0.36%"
"12/01/2014","8,555.90","8,605.10","8,623.00","8,545.15","151.99B","-0.38%"
"11/28/2014","8,588.25","8,516.80","8,617.00","8,516.25","197.21B","1.11%"
"11/27/2014","8,494.20","8,477.80","8,506.75","8,456.35","194.30B","0.22%"
"11/26/2014","8,475.75","8,450.30","8,500.30","8,438.65","151.92B","0.15%"
"11/25/2014","8,463.10","8,530.80","8,535.35","8,429.45","271.91B","-0.79%"
"11/24/2014","8,530.15","8,490.95","8,534.65","8,490.80","140.66B","0.62%"
"11/21/2014","8,477.35","8,408.20","8,489.80","8,398.60","137.02B","0.90%"
"11/20/2014","8,401.90","8,406.50","8,410.85","8,353.15","122.78B","0.23%"
"11/19/2014","8,382.30","8,440.65","8,455.65","8,360.50","125.40B","-0.52%"
"11/18/2014","8,425.90","8,441.25","8,454.50","8,407.25","134.68B","-0.06%"
"11/17/2014","8,430.75","8,378.40","8,438.10","8,349.10","113.88B","0.49%"
"11/14/2014","8,389.90","8,360.70","8,400.65","8,346.80","146.77B","0.38%"
"11/13/2014","8,357.85","8,405.25","8,408.00","8,320.35","127.36B","-0.30%"
"11/12/2014","8,383.30","8,378.90","8,415.05","8,370.50","125.24B","0.25%"
"11/11/2014","8,362.65","8,354.10","8,378.70","8,321.85","122.01B","0.22%"
"11/10/2014","8,344.25","8,337.80","8,383.05","8,304.45","130.75B","0.09%"
"11/07/2014","8,337.00","8,331.85","8,360.35","8,290.25","153.43B","-0.02%"
"11/05/2014","8,338.30","8,351.25","8,365.55","8,323.50","161.62B","0.17%"
"11/03/2014","8,324.15","8,348.15","8,350.60","8,297.65","141.09B","0.02%"
"10/31/2014","8,322.20","8,200.80","8,330.75","8,198.05","176.16B","1.87%"
"10/30/2014","8,169.20","8,085.20","8,181.55","8,085.20","205.67B","0.97%"
"10/29/2014","8,090.45","8,077.05","8,097.95","8,052.25","148.31B","0.78%"
"10/28/2014","8,027.60","8,002.40","8,037.80","7,995.05","124.06B","0.45%"
"10/27/2014","7,991.70","8,064.35","8,064.40","7,985.65","132.82B","-0.29%"
"10/23/2014","8,014.55","8,027.70","8,031.75","8,008.85","19.64B","0.23%"
"10/22/2014","7,995.90","7,997.80","8,005.00","7,974.55","151.10B","0.86%"
"10/21/2014","7,927.75","7,906.15","7,936.60","7,874.35","163.40B","0.61%"
"10/20/2014","7,879.40","7,896.95","7,905.95","7,856.95","176.17B","1.28%"
"10/17/2014","7,779.70","7,733.75","7,819.20","7,723.85","177.62B","0.41%"
"10/16/2014","7,748.20","7,837.30","7,893.90","7,729.65","213.53B","-1.47%"
"10/14/2014","7,864.00","7,923.25","7,928.00","7,825.45","225.47B","-0.26%"
"10/13/2014","7,884.25","7,831.00","7,901.15","7,796.00","118.78B","0.31%"
"10/10/2014","7,859.95","7,911.00","7,924.05","7,848.45","142.93B","-1.26%"
"10/09/2014","7,960.55","7,886.50","7,972.35","7,886.50","123.77B","1.50%"
"10/08/2014","7,842.70","7,828.75","7,869.90","7,815.75","135.91B","-0.12%"
"10/07/2014","7,852.40","7,897.40","7,943.05","7,842.70","148.20B","-1.17%"
"10/01/2014","7,945.55","7,960.50","7,977.50","7,936.70","113.00B","-0.24%"
"09/30/2014","7,964.80","7,948.80","8,030.90","7,923.85","141.14B","0.07%"
"09/29/2014","7,958.90","7,978.45","7,991.75","7,934.70","97.27B","-0.12%"
"09/26/2014","7,968.85","7,885.85","7,993.30","7,841.80","147.84B","0.72%"
"09/25/2014","7,911.85","8,003.30","8,019.30","7,877.35","231.90B","-1.13%"
"09/24/2014","8,002.40","8,015.55","8,042.05","7,950.05","182.21B","-0.19%"
"09/23/2014","8,017.55","8,144.40","8,159.75","8,008.10","140.78B","-1.58%"
"09/22/2014","8,146.30","8,084.45","8,159.90","8,064.80","105.51B","0.31%"
"09/19/2014","8,121.45","8,129.40","8,160.90","8,105.35","161.28B","0.08%"
"09/18/2014","8,114.75","7,950.65","8,120.85","7,939.70","116.93B","1.75%"
"09/17/2014","7,975.50","7,971.50","7,990.65","7,936.95","123.72B","0.54%"
"09/16/2014","7,932.90","8,036.60","8,044.90","7,925.15","127.95B","-1.36%"
"09/15/2014","8,042.00","8,070.35","8,077.30","8,030.00","96.50B","-0.78%"
"09/12/2014","8,105.50","8,087.05","8,114.30","8,071.60","111.44B","0.24%"
"09/11/2014","8,085.70","8,115.15","8,127.95","8,057.30","122.82B","-0.10%"
"09/10/2014","8,094.10","8,135.55","8,135.75","8,082.10","107.06B","-0.72%"
"09/09/2014","8,152.95","8,161.90","8,174.55","8,126.50","104.74B","-0.26%"
"09/08/2014","8,173.90","8,132.95","8,180.20","8,126.15","120.69B","1.08%"
"09/05/2014","8,086.85","8,099.90","8,122.70","8,049.85","125.98B","-0.11%"
"09/04/2014","8,095.95","8,114.20","8,114.80","8,060.90","141.28B","-0.23%"
"09/03/2014","8,114.60","8,110.85","8,141.90","8,092.25","150.73B","0.39%"
"09/02/2014","8,083.05","8,038.60","8,101.95","8,036.55","134.90B","0.69%"
"09/01/2014","8,027.70","7,990.35","8,035.00","7,984.00","139.33B","0.92%"
"08/28/2014","7,954.35","7,942.25","7,967.80","7,939.20","189.70B","0.23%"
"08/27/2014","7,936.05","7,933.90","7,946.85","7,916.55","119.96B","0.40%"
"08/26/2014","7,904.75","7,874.50","7,915.45","7,862.45","142.83B","-0.02%"
"08/25/2014","7,906.30","7,931.75","7,968.25","7,897.95","118.47B","-0.09%"
"08/22/2014","7,913.20","7,904.55","7,929.05","7,900.05","104.08B","0.28%"
"08/21/2014","7,891.10","7,875.35","7,919.65","7,855.95","115.22B","0.20%"
"08/20/2014","7,875.30","7,915.80","7,922.70","7,864.05","117.32B","-0.28%"
"08/19/2014","7,897.50","7,901.00","7,918.55","7,881.15","140.61B","0.30%"
"08/18/2014","7,874.25","7,785.25","7,880.50","7,779.20","126.74B","1.06%"
"08/14/2014","7,791.70","7,756.15","7,796.70","7,739.10","127.33B","0.67%"
"08/13/2014","7,739.55","7,717.30","7,757.10","7,695.70","154.08B","0.16%"
"08/12/2014","7,727.05","7,688.80","7,735.75","7,654.80","120.61B","1.33%"
"08/11/2014","7,625.95","7,619.85","7,635.55","7,598.60","106.97B","0.76%"
"08/08/2014","7,568.55","7,588.70","7,592.45","7,540.10","118.43B","-1.06%"
"08/07/2014","7,649.25","7,651.15","7,708.95","7,630.40","116.79B","-0.30%"
"08/06/2014","7,672.05","7,726.15","7,740.95","7,658.95","116.36B","-0.96%"
"08/05/2014","7,746.55","7,706.65","7,752.45","7,638.05","128.24B","0.82%"
"08/04/2014","7,683.65","7,639.55","7,694.80","7,622.05","137.04B","1.07%"
"08/01/2014","7,602.60","7,662.50","7,716.70","7,593.90","181.07B","-1.54%"
"07/31/2014","7,721.30","7,784.65","7,791.85","7,711.15","208.86B","-0.90%"
"07/30/2014","7,791.40","7,746.20","7,798.70","7,707.60","178.11B","0.55%"
"07/28/2014","7,748.70","7,792.90","7,799.90","7,722.65","116.54B","-0.54%"
"07/25/2014","7,790.45","7,828.20","7,840.95","7,748.60","153.94B","-0.51%"
"07/24/2014","7,830.60","7,796.25","7,835.65","7,771.65","117.61B","0.45%"
"07/23/2014","7,795.75","7,794.90","7,809.20","7,752.90","122.12B","0.36%"
"07/22/2014","7,767.85","7,708.20","7,773.85","7,704.80","120.08B","1.09%"
"07/21/2014","7,684.20","7,701.65","7,722.10","7,674.00","105.40B","0.26%"
"07/18/2014","7,663.90","7,630.25","7,685.00","7,595.50","134.60B","0.31%"
"07/17/2014","7,640.45","7,612.70","7,655.65","7,612.70","141.61B","0.21%"
"07/16/2014","7,624.40","7,564.15","7,640.10","7,532.45","167.97B","1.30%"
"07/15/2014","7,526.65","7,491.30","7,534.90","7,459.15","122.07B","0.97%"
"07/14/2014","7,454.15","7,469.00","7,478.45","7,422.15","135.23B","-0.07%"
"07/11/2014","7,459.60","7,584.10","7,625.85","7,447.20","187.59B","-1.43%"
"07/10/2014","7,567.75","7,589.50","7,731.05","7,479.05","258.39B","-0.23%"
"07/09/2014","7,585.00","7,637.95","7,650.10","7,551.65","168.35B","-0.50%"
"07/08/2014","7,623.20","7,804.05","7,808.85","7,595.90","180.65B","-2.11%"
"07/07/2014","7,787.15","7,780.40","7,792.00","7,755.10","173.93B","0.46%"
"07/04/2014","7,751.60","7,718.10","7,758.00","7,661.30","113.07B","0.48%"
"07/03/2014","7,714.80","7,734.35","7,754.65","7,706.80","133.76B","-0.13%"
"07/02/2014","7,725.15","7,683.05","7,732.40","7,677.30","136.32B","1.18%"
"07/01/2014","7,634.70","7,629.00","7,649.50","7,618.15","139.43B","0.31%"
"06/30/2014","7,611.35","7,534.05","7,623.65","7,531.60","152.30B","1.37%"
"06/27/2014","7,508.80","7,514.20","7,538.75","7,482.30","126.67B","0.21%"
"06/26/2014","7,493.20","7,554.10","7,570.20","7,481.30","171.68B","-1.00%"
"06/25/2014","7,569.25","7,588.55","7,589.25","7,557.05","114.97B","-0.14%"
"06/24/2014","7,580.20","7,515.20","7,593.35","7,515.20","137.00B","1.16%"
"06/23/2014","7,493.35","7,514.00","7,534.80","7,441.60","127.40B","-0.24%"
"06/20/2014","7,511.45","7,543.30","7,560.55","7,497.30","124.13B","-0.39%"
"06/19/2014","7,540.70","7,580.05","7,606.45","7,502.55","148.85B","-0.23%"
"06/18/2014","7,558.20","7,636.05","7,663.00","7,515.50","165.08B","-0.96%"
"06/17/2014","7,631.70","7,525.05","7,637.60","7,509.25","157.96B","1.30%"
"06/16/2014","7,533.55","7,534.80","7,548.60","7,487.55","155.38B","-0.11%"
"06/13/2014","7,542.10","7,668.20","7,678.50","7,525.35","174.52B","-1.41%"
"06/12/2014","7,649.90","7,641.30","7,658.00","7,593.80","148.21B","0.30%"
"06/11/2014","7,626.85","7,672.40","7,700.05","7,589.05","186.18B","-0.39%"
"06/10/2014","7,656.40","7,679.05","7,683.20","7,579.30","188.67B","0.02%"
"06/09/2014","7,654.60","7,621.65","7,673.70","7,580.25","231.88B","0.94%"
"06/06/2014","7,583.40","7,521.50","7,592.70","7,497.65","248.40B","1.46%"
"06/05/2014","7,474.10","7,399.75","7,484.70","7,360.50","250.66B","0.97%"
"06/04/2014","7,402.25","7,417.55","7,433.30","7,391.35","204.59B","-0.18%"
"06/03/2014","7,415.85","7,375.35","7,424.95","7,342.15","234.68B","0.72%"
"06/02/2014","7,362.50","7,264.05","7,368.60","7,239.50","169.89B","1.83%"
"05/30/2014","7,229.95","7,254.85","7,272.50","7,118.45","312.15B","-0.08%"
"05/29/2014","7,235.65","7,316.60","7,325.40","7,224.40","241.12B","-1.28%"
"05/28/2014","7,329.65","7,324.95","7,344.75","7,302.60","175.60B","0.16%"
"05/27/2014","7,318.00","7,363.10","7,372.95","7,274.75","168.60B","-0.56%"
"05/26/2014","7,359.05","7,428.75","7,504.00","7,269.05","273.24B","-0.11%"
"05/23/2014","7,367.10","7,306.50","7,381.00","7,293.90","259.64B","1.25%"
"05/22/2014","7,276.40","7,289.95","7,319.55","7,258.15","240.94B","0.32%"
"05/21/2014","7,252.90","7,274.85","7,287.15","7,206.70","203.14B","-0.31%"
"05/20/2014","7,275.50","7,309.95","7,353.65","7,247.70","255.33B","0.16%"
"05/19/2014","7,263.55","7,276.85","7,291.10","7,193.55","316.25B","0.84%"
"05/16/2014","7,203.00","7,270.20","7,563.50","7,130.65","393.16B","1.12%"
"05/15/2014","7,123.15","7,111.30","7,152.55","7,082.55","186.85B","0.20%"
"05/14/2014","7,108.75","7,112.00","7,142.25","7,080.90","177.20B","0.00%"
"05/13/2014","7,108.75","7,080.00","7,172.35","7,067.15","232.22B","1.35%"
"05/12/2014","7,014.25","6,863.40","7,020.05","6,862.90","157.72B","2.27%"
"05/09/2014","6,858.80","6,654.15","6,871.35","6,652.15","166.44B","2.99%"
"05/08/2014","6,659.85","6,669.90","6,688.40","6,638.55","101.55B","0.11%"
"05/07/2014","6,652.55","6,708.60","6,718.75","6,642.90","114.10B","-0.93%"
"05/06/2014","6,715.30","6,719.25","6,743.45","6,701.90","88.29B","0.24%"
"05/05/2014","6,699.35","6,681.65","6,741.05","6,680.45","104.99B","0.07%"
"05/02/2014","6,694.80","6,709.95","6,737.65","6,689.50","114.28B","-0.02%"
"04/30/2014","6,696.40","6,724.95","6,780.15","6,656.80","161.11B","-0.28%"
"04/29/2014","6,715.25","6,769.00","6,779.70","6,708.65","115.51B","-0.68%"
"04/28/2014","6,761.25","6,778.55","6,786.25","6,750.30","118.16B","-0.32%"
"04/25/2014","6,782.75","6,855.80","6,869.85","6,772.85","154.32B","-0.85%"
"04/23/2014","6,840.80","6,823.25","6,861.60","6,820.75","182.97B","0.37%"
"04/22/2014","6,815.35","6,822.90","6,838.00","6,806.25","114.69B","-0.03%"
"04/21/2014","6,817.65","6,789.25","6,825.45","6,786.90","111.84B","0.56%"
"04/17/2014","6,779.40","6,695.45","6,783.05","6,684.40","131.49B","1.56%"
"04/16/2014","6,675.30","6,727.25","6,748.65","6,665.15","119.77B","-0.86%"
"04/15/2014","6,733.10","6,792.70","6,813.40","6,711.75","123.20B","-0.64%"
"04/11/2014","6,776.30","6,758.35","6,789.35","6,743.15","140.74B","-0.30%"
"04/10/2014","6,796.40","6,803.05","6,819.05","6,777.30","191.13B","0.00%"
"04/09/2014","6,796.20","6,722.00","6,808.70","6,705.10","169.79B","1.51%"
"04/07/2014","6,695.05","6,694.25","6,725.15","6,650.40","133.95B","0.01%"
"04/04/2014","6,694.35","6,741.85","6,741.85","6,685.15","155.13B","-0.62%"
"04/03/2014","6,736.10","6,772.05","6,776.75","6,696.90","197.55B","-0.24%"
"04/02/2014","6,752.55","6,757.60","6,763.50","6,723.60","173.34B","0.47%"
"04/01/2014","6,721.05","6,729.50","6,732.25","6,675.45","177.84B","0.25%"
"03/31/2014","6,704.20","6,723.15","6,730.05","6,662.40","220.62B","0.12%"
"03/28/2014","6,695.90","6,673.05","6,702.60","6,643.80","184.82B","0.82%"
"03/27/2014","6,641.75","6,613.10","6,673.95","6,599.50","312.38B","0.61%"
"03/26/2014","6,601.40","6,615.65","6,627.45","6,580.60","186.57B","0.18%"
"03/25/2014","6,589.75","6,550.10","6,595.55","6,544.85","168.13B","0.09%"
"03/24/2014","6,583.50","6,510.50","6,591.50","6,510.50","158.40B","1.36%"
"03/22/2014","6,494.90","6,497.80","6,502.65","6,481.35","9.77B","0.03%"
"03/21/2014","6,493.20","6,515.20","6,522.90","6,485.70","189.85B","0.16%"
"03/20/2014","6,483.10","6,508.35","6,523.65","6,473.25","141.98B","-0.63%"
"03/19/2014","6,524.05","6,530.00","6,541.20","6,506.00","172.46B","0.11%"
"03/18/2014","6,516.65","6,532.45","6,574.95","6,497.65","179.31B","0.19%"
"03/14/2014","6,504.20","6,447.25","6,518.45","6,432.70","177.34B","0.17%"
"03/13/2014","6,493.10","6,491.75","6,561.45","6,476.65","167.86B","-0.37%"
"03/12/2014","6,516.90","6,497.50","6,546.15","6,487.30","174.98B","0.08%"
"03/11/2014","6,511.90","6,537.35","6,562.85","6,494.25","238.99B","-0.39%"
"03/10/2014","6,537.25","6,491.70","6,562.20","6,487.35","242.14B","0.16%"
"03/07/2014","6,526.65","6,413.95","6,537.80","6,413.55","284.92B","1.96%"
"03/06/2014","6,401.15","6,344.75","6,406.60","6,339.70","180.73B","1.15%"
"03/05/2014","6,328.65","6,328.45","6,336.25","6,287.80","160.30B","0.49%"
"03/04/2014","6,297.95","6,216.75","6,302.15","6,215.70","166.82B","1.23%"
"03/03/2014","6,221.45","6,264.35","6,277.75","6,212.25","144.56B","-0.88%"
"02/28/2014","6,276.95","6,228.45","6,282.70","6,228.10","180.60B","0.61%"
"02/26/2014","6,238.80","6,202.45","6,245.95","6,202.10","181.66B","0.62%"
"02/25/2014","6,200.05","6,205.70","6,216.85","6,176.60","146.26B","0.23%"
"02/24/2014","6,186.10","6,140.95","6,191.85","6,130.80","144.88B","0.50%"
"02/21/2014","6,155.45","6,108.30","6,159.65","6,108.00","112.60B","1.05%"
"02/20/2014","6,091.45","6,127.15","6,129.10","6,086.45","132.11B","-1.00%"
"02/19/2014","6,152.75","6,132.05","6,160.35","6,125.75","95.25B","0.42%"
"02/18/2014","6,127.10","6,071.30","6,141.70","6,066.80","126.64B","0.89%"
"02/17/2014","6,073.30","6,057.10","6,080.65","6,038.30","108.49B","0.41%"
"02/14/2014","6,048.35","6,023.75","6,056.40","5,984.60","140.20B","0.79%"
"02/13/2014","6,001.10","6,087.55","6,094.40","5,991.10","153.65B","-1.36%"
"02/12/2014","6,084.00","6,085.35","6,106.60","6,077.40","138.55B","0.35%"
"02/11/2014","6,062.70","6,072.45","6,081.85","6,053.25","150.52B","0.15%"
"02/10/2014","6,053.45","6,072.80","6,083.05","6,046.40","133.07B","-0.16%"
"02/07/2014","6,063.20","6,077.65","6,079.95","6,030.90","181.93B","0.45%"
"02/06/2014","6,036.30","6,028.35","6,048.35","5,965.40","185.50B","0.23%"
"02/05/2014","6,022.40","6,004.25","6,028.05","5,962.05","166.63B","0.36%"
"02/04/2014","6,000.90","5,947.60","6,017.80","5,933.30","183.25B","-0.01%"
"02/03/2014","6,001.80","6,058.80","6,074.85","5,994.45","134.89B","-1.44%"
"01/31/2014","6,089.50","6,082.75","6,097.85","6,067.35","146.71B","0.26%"
"01/30/2014","6,073.70","6,067.00","6,082.85","6,027.25","208.06B","-0.76%"
"01/29/2014","6,120.25","6,161.00","6,170.45","6,109.80","146.73B","-0.10%"
"01/28/2014","6,126.25","6,131.85","6,163.60","6,085.95","184.11B","-0.16%"
"01/27/2014","6,135.85","6,186.30","6,188.55","6,130.25","190.44B","-2.09%"
"01/24/2014","6,266.75","6,301.65","6,331.45","6,263.90","160.27B","-1.24%"
"01/23/2014","6,345.65","6,325.95","6,355.60","6,316.40","120.05B","0.11%"
"01/22/2014","6,338.95","6,309.05","6,349.95","6,287.45","137.49B","0.40%"
"01/21/2014","6,313.80","6,320.15","6,330.30","6,297.90","141.73B","0.16%"
"01/20/2014","6,303.95","6,261.75","6,307.45","6,243.35","122.14B","0.68%"
"01/17/2014","6,261.65","6,306.25","6,327.10","6,246.35","167.72B","-0.91%"
"01/16/2014","6,318.90","6,341.35","6,346.50","6,299.85","153.42B","-0.03%"
"01/15/2014","6,320.90","6,265.95","6,325.20","6,265.30","145.92B","1.27%"
"01/14/2014","6,241.85","6,260.25","6,280.35","6,234.15","110.23B","-0.49%"
"01/13/2014","6,272.75","6,189.55","6,288.20","6,189.55","135.01B","1.64%"
"01/10/2014","6,171.45","6,178.85","6,239.10","6,139.60","159.92B","0.05%"
"01/09/2014","6,168.35","6,181.70","6,188.05","6,148.25","150.06B","-0.10%"
"01/08/2014","6,174.60","6,178.05","6,192.10","6,160.35","146.91B","0.20%"
"01/07/2014","6,162.25","6,203.90","6,221.50","6,144.75","138.56B","-0.47%"
"01/06/2014","6,191.45","6,220.85","6,224.70","6,170.25","118.34B","-0.32%"
"01/03/2014","6,211.15","6,194.55","6,221.70","6,171.25","139.04B","-0.16%"
"01/02/2014","6,221.15","6,301.25","6,358.30","6,211.30","158.13B","-1.28%"
"01/01/2014","6,301.65","6,323.80","6,327.20","6,298.25","69.57B","-0.04%"
"12/31/2013","6,304.00","6,307.35","6,317.30","6,287.30","103.44B","0.21%"
"12/30/2013","6,291.10","6,336.40","6,344.05","6,273.15","101.27B","-0.36%"
"12/27/2013","6,313.80","6,292.80","6,324.90","6,289.40","96.87B","0.56%"
"12/26/2013","6,278.90","6,270.10","6,302.75","6,259.45","182.31B","0.17%"
"12/24/2013","6,268.40","6,296.45","6,301.50","6,262.00","107.64B","-0.26%"
"12/23/2013","6,284.50","6,267.20","6,317.50","6,266.95","131.19B","0.16%"
"12/20/2013","6,274.25","6,179.95","6,284.50","6,170.35","171.97B","1.74%"
"12/19/2013","6,166.65","6,253.90","6,263.75","6,150.70","437.04B","-0.81%"
"12/18/2013","6,217.15","6,129.95","6,236.00","6,129.95","243.25B","1.27%"
"12/17/2013","6,139.05","6,178.20","6,190.55","6,133.00","154.17B","-0.25%"
"12/16/2013","6,154.70","6,168.35","6,183.25","6,146.05","146.45B","-0.22%"
"12/13/2013","6,168.40","6,201.30","6,208.60","6,161.40","169.65B","-1.10%"
"12/12/2013","6,237.05","6,276.75","6,286.85","6,230.55","148.53B","-1.12%"
"12/11/2013","6,307.90","6,307.20","6,326.60","6,280.25","148.20B","-0.39%"
"12/10/2013","6,332.85","6,354.70","6,362.25","6,307.55","242.41B","-0.49%"
"12/09/2013","6,363.90","6,415.00","6,415.25","6,345.00","198.29B","1.66%"
"12/06/2013","6,259.90","6,234.40","6,275.35","6,230.75","158.54B","0.30%"
"12/05/2013","6,241.10","6,262.45","6,300.55","6,232.00","186.06B","1.30%"
"12/04/2013","6,160.95","6,187.95","6,209.15","6,149.90","186.17B","-0.66%"
"12/03/2013","6,201.85","6,204.25","6,225.40","6,191.40","156.85B","-0.26%"
"12/02/2013","6,217.85","6,171.15","6,228.70","6,171.15","145.95B","0.68%"
"11/29/2013","6,176.10","6,103.90","6,182.50","6,103.80","190.71B","1.38%"
"11/28/2013","6,091.85","6,092.00","6,112.95","6,068.30","195.32B","0.57%"
"11/27/2013","6,057.10","6,062.70","6,074.00","6,030.30","124.88B","-0.03%"
"11/26/2013","6,059.10","6,099.25","6,112.70","6,047.75","150.66B","-0.92%"
"11/25/2013","6,115.35","6,035.95","6,123.50","6,035.95","127.19B","2.00%"
"11/22/2013","5,995.45","6,027.35","6,049.60","5,972.80","134.76B","-0.06%"
"11/21/2013","5,999.05","6,096.50","6,097.35","5,985.40","137.23B","-2.02%"
"11/20/2013","6,122.90","6,186.85","6,204.35","6,106.95","155.79B","-1.30%"
"11/19/2013","6,203.35","6,197.25","6,212.40","6,180.20","161.51B","0.23%"
"11/18/2013","6,189.00","6,111.05","6,196.80","6,110.40","163.99B","2.19%"
